title,artist,album,isrc,platform,trackId,duration,addedDate,addedBy,url
Riptide,"Vance Joy","Dream Your Life Away (Special Edition)",AULI01385760,spotify,3JvrhDOgAt6p7K8mDyZwRd,204s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3JvrhDOgAt6p7K8mDyZwRd
Clarity,"Vance Joy",Clarity,USAT22201801,spotify,5c6lM2zjAF6MFoD8C1hiBr,227s,"2022-10-25 01:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5c6lM2zjAF6MFoD8C1hiBr
"Missing Piece","Vance Joy","Missing Piece",USAT22102087,spotify,5YqdiryRmdAzYFlxo43hAJ,217s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5YqdiryRmdAzYFlxo43hAJ
"A Thousand Miles","Vanessa Carlton","Be Not Nobody",USIR10210955,spotify,4w1lzcaoZ1IC2K5TwjalRP,237s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP
"Everything You Want","Vertical Horizon","Everything You Want",USRC19900048,spotify,4cKGldbhGJniI8BrB3K6tb,257s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4cKGldbhGJniI8BrB3K6tb
"You're a God","Vertical Horizon","Everything You Want",USRC19900047,spotify,758wp6xs3ADdgIwdeHoXmX,219s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/758wp6xs3ADdgIwdeHoXmX
"Drops Of Jupiter (Tell Me)","Vitamin String Quartet","VSQ Performs Train",USEWC0710972,spotify,3pohV2fcMvVYjV991V4fBf,258s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3pohV2fcMvVYjV991V4fBf
Bent,"Vitamin String Quartet","VSQ Performs Rob Thomas",US25T9918867,spotify,6LsFrXA4rMZmwaUM2P9eVc,253s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6LsFrXA4rMZmwaUM2P9eVc
"Shut Up and Dance","WALK THE MOON","TALKING IS HARD (Expanded Edition)",USRC11401949,spotify,0kzw2tRyuL9rzipi5ntlIy,199s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0kzw2tRyuL9rzipi5ntlIy
"Shut Up and Dance","WALK THE MOON","TALKING IS HARD",USRC11401949,spotify,4kbj5MwxO1bq9wjT5g9HaA,199s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
"One Foot","WALK THE MOON","What If Nothing",USRC11702044,spotify,0iQ77tSa7ncj7zBPtVx6cU,261s,"2022-09-20 20:26",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0iQ77tSa7ncj7zBPtVx6cU
"Beverly Hills",Weezer,"Make Believe",USIR10500448,spotify,1yKu2MhpwzDXXH2tzG6xoa,196s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1yKu2MhpwzDXXH2tzG6xoa
"Island In The Sun",Weezer,"Weezer (Green Album)",USIR10110358,spotify,2MLHyLy5z5l5YRp7momlgw,200s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2MLHyLy5z5l5YRp7momlgw
Africa,Weezer,"Weezer (Teal Album)",USAT21802455,spotify,3ZPKocroJIcnHGcnJVlLKD,239s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3ZPKocroJIcnHGcnJVlLKD
"Buddy Holly",Weezer,Weezer,USGF19562907,spotify,3mwvKOyMmG77zZRunnxp9E,159s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3mwvKOyMmG77zZRunnxp9E
"Say It Ain't So",Weezer,Weezer,USGF19962907,spotify,6VoIBz0VhCyz7OdEoRYDiA,259s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6VoIBz0VhCyz7OdEoRYDiA
"What Happens After You?",Weezer,"SZNZ: Autumn",USAT22214224,spotify,5x7Ffxc1Obg13x5IzM1XXV,200s,"2022-10-08 19:41",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5x7Ffxc1Obg13x5IzM1XXV
"Teenage Dirtbag",Wheatus,"Songs From Dawson's Creek, Vol. II",USSM10008431,spotify,3LI4MmibTkXH5cGpCGZgyw,242s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3LI4MmibTkXH5cGpCGZgyw
"Satan's Orders",Wheatus,"Hey Mr. Brown 2020 / Satan's Orders",USBWN2200006,spotify,0z0Pmtpd0iXqI9G94jQ0ne,143s,"2022-10-25 01:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0z0Pmtpd0iXqI9G94jQ0ne
"Your Woman","White Town","Women In Technology",GBAYE9600116,spotify,4ACxa9buEUnOdYEoPcnMpi,260s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4ACxa9buEUnOdYEoPcnMpi
Renegades,"X Ambassadors",VHS,USUM71502643,spotify,0fYVliAYKHuPmECRs1pbRf,195s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf
"Renegades - Live Session / Acoustic Version","X Ambassadors","This is Acoustic (Live Session / Acoustic Version)",USUM71516676,spotify,1G3aUus1vknwZhl3CrsbUp,182s,"2022-10-08 19:41",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1G3aUus1vknwZhl3CrsbUp
"Ocean Avenue",Yellowcard,"Ocean Avenue",USCA20300233,spotify,23oxJmDc1V9uLUSmN2LIvx,198s,"2022-09-10 16:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/23oxJmDc1V9uLUSmN2LIvx
"Don't Rush (feat. DaBaby)","Young T & Bugsey, DaBaby","Don't Rush (feat. DaBaby)",GBARL2000626,spotify,3AMxuq6id3YGB57eWeheZQ,202s,"2022-11-15 21:03",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3AMxuq6id3YGB57eWeheZQ
