title,artist,album,isrc,platform,duration,addedDate,addedBy,url
"Back on the Chain Gang - 2007 Remaster",Pretenders,"Learning to Crawl (Expanded & Remastered)",GBAHT0700187,spotify,231s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4cMHCRLPNoEbpnl2rz6GS9
"Let's Go Crazy",Prince,"Purple Rain",USWB19903188,spotify,280s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0QeI79sp1vS8L3JgpEO7mD
"Little Red Corvette - Single Version",Prince,4Ever,USWB11601762,spotify,189s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6X4JeTWCuKEzKOEHXDtyBo
"Raspberry Beret",Prince,"Around the World in a Day",USWB19902876,spotify,215s,"2022-08-26 21:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5jSz894ljfWE0IcHBSM39i
"Spybreak! - Short One",Propellerheads,"Spybreak! (Blue)",BEP011820006,spotify,244s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6AyXbkn4cwrErFIMbRBRDs
"Radio Ga Ga - Remastered 2011",Queen,"The Works (Deluxe Remastered Version)",GBUM71029623,spotify,348s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1HmzAZUvhQLhLo2z3ocpZI
"Crazy Little Thing Called Love - Remastered 2011",Queen,"The Game (Deluxe Remastered Version)",GBUM71029612,spotify,163s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/35ItUJlMtjOQW3SSiTCrrw
"Don't Stop Me Now - Remastered 2011",Queen,"Jazz (Deluxe Remastered Version)",GBUM71029610,spotify,209s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7hQJA50XrCWABAu5v6QZ4i
"Bohemian Rhapsody - Remastered 2011",Queen,"A Night At The Opera (Deluxe Remastered Version)",GBUM71029604,spotify,354s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
"We Are The Champions - Remastered",Queen,"Greatest Hits - We Will Rock You Edition",GBCEE0100128,spotify,182s,"2021-09-01 19:08",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5C1N0wFUhhj5FgGKmfVdxy
"You're My Best Friend - Remastered 2011",Queen,"A Night At The Opera (Deluxe Remastered Version)",GBUM71029609,spotify,171s,"2021-11-09 02:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4OKf7CcYuw5H2HptkcKxcP
"We Are The Champions - Remastered 2011",Queen,"News Of The World (Deluxe Remastered Version)",GBUM71029619,spotify,179s,"2022-04-12 07:59",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7ccI9cStQbQdystvc6TvxD
"Killer Queen - Remastered 2011",Queen,"Sheer Heart Attack (Deluxe Remastered Version)",GBUM71029606,spotify,180s,"2022-08-10 17:00",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8
"Under Pressure - Remastered 2011","Queen, David Bowie","Hot Space (Deluxe Remastered Version)",GBUM71029622,spotify,248s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/11IzgLRXV7Cgek3tEgGgjw
"Cum on Feel the Noize","Quiet Riot","Quiet Riot - Greatest Hits",USSM18300031,spotify,287s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6FBmHx1FuaSnTnnnaThgbF
"Soul Bossa Nova","Quincy Jones","Big Band Bossa Nova",USPR36270200,spotify,167s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0Jw3cPBXlGnA6DEJrZSTI0
"It's The End Of The World As We Know It (And I Feel Fine)",R.E.M.,"Document (R.E.M. No. 5)",USIR38700037,spotify,247s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2oSpQ7QtIKTNFfA08Cy0ku
"Black Betty","Ram Jam","The Very Best Of Ram Jam",USSM10105935,spotify,238s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2ZOTtG7v1OrSNs6EINIGb4
"Blitzkrieg Bop - 2016 Remaster",Ramones,"Ramones (40th Anniversary Deluxe Edition; 2016 Remaster)",USRH11601901,spotify,134s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4KcH1ZRV2W1q7Flq0QqC76
"I Wanna Be Sedated",Ramones,"Road to Ruin (40th Anniversary Deluxe Edition)",USRH11802019,spotify,150s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5NoQvINZLBV1wMYPdNmReL
"Justin Timberlake Medley: Here We Go / It's Gonna Be Me / Sexy Back / LoveStoned/ I Think She Knows / What Goes Around...Comes Around... / Pusher Love / Mirrors","Random Voices A Cappella","XOXO RV",USY281616040,spotify,354s,"2021-11-24 23:07",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4dnCH8PaDm1gIScYMoqbCj
"Go All The Way",Raspberries,Raspberries,USCA29100324,spotify,205s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/75GQIYnRaBg7ndHxhfYuQy
"Hit the Road Jack","Ray Charles","True Genius",QZR8K2111005,spotify,120s,"2021-12-21 23:00",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5dUMh0ugelpKfoFp3qChuK
"Give It Away","Red Hot Chili Peppers","Blood Sugar Sex Magik (Deluxe Edition)",USWB19901574,spotify,283s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0uppYCG86ajpV2hSR3dJJ0
"Dani California","Red Hot Chili Peppers","Stadium Arcadium",USWB10600700,spotify,282s,"2022-01-14 04:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/10Nmj3JCNoMeBQ87uw5j8k
"Scar Tissue","Red Hot Chili Peppers","Californication (Deluxe Edition)",USWB19900674,spotify,216s,"2022-05-30 00:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1G391cbiT3v3Cywg8T7DM1
"Roll with the Changes","REO Speedwagon","You Can Tune a Piano, But You Can't Tuna Fish",USSM17800947,spotify,336s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/16x9viSmRS3PII71Pdeowc
"Keep the Fire Burnin'","REO Speedwagon","The Essential REO Speedwagon",USSM18200404,spotify,236s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7sFcJVrWPU9irTtQb9usn0
"Ready to Go",Republica,Republica,GBARL9600018,spotify,301s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5Qt8U8Suu7MFH1VcJr17Td
"Never Gonna Give You Up","Rick Astley","Whenever You Need Somebody",GBARL9300135,spotify,213s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7GhIk7Il098yCjg4BQjzvb
"Rock and Roll, Hoochie Koo","Rick Derringer","All American Boy (Expanded Edition)",USSM10021862,spotify,225s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4VDHlRakaVHzHE8PUdcU49
"Super Freak","Rick James","Street Songs (Deluxe Edition)",USMO18100048,spotify,205s,"2021-12-21 23:00",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2dCmGcEOQrMQhMMS8Vj7Ca
"Jessie's Girl","Rick Springfield","Working Class Dog",USRC18108188,spotify,194s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5RsUlxLto4NZbhJpqJbHfN
"Livin' la Vida Loca","Ricky Martin","Ricky Martin",NLB639920005,spotify,243s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0Ph6L4l8dYUuXFmb71Ajnd
"Shut Up And Drive",Rihanna,"Good Girl Gone Bad: Reloaded",USUM70734703,spotify,212s,"2022-08-26 21:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4Tn2llBm1g0UlWctmgPL8Z
"It Takes Two","Rob Base & DJ EZ Rock","Profilin': The Hits",USAR19900063,spotify,302s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3Yxmpx64AdWAzG3qAD4Dty
Children,"Robert Miles","Children (Dance Vault Mixes)",GBARS9600151,spotify,243s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4wtR6HB3XekEengMX17cpc
"Simply Irresistible","Robert Palmer","Heavy Nova",GB01A8800001,spotify,255s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0bSr5pybJSlgG5OZH441gF
"Bad Case Of Loving You (Doctor, Doctor)","Robert Palmer",Secrets,USIR27900020,spotify,192s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/75zVpdjXwmy6SLr2hDnJYo
G.T.O.,"Ronny & The Daytonas","G.T.O. Best Of The Mala Recordings",USAR16400101,spotify,149s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5GvVxxwieOVIlZaCU9bG0R
"Joyride - Single Version",Roxette,"Don't Bore Us - Get to the Chorus! Roxette's Greatest Hits",SEAMA9079011,spotify,242s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3Skwc4sh1QHUGcWrFBFWSF
"Oh, Pretty Woman","Roy Orbison","Oh, Pretty Woman",USSM16401425,spotify,179s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/48i055G1OT5KxGGftwFxWy
"It's Tricky",Run–D.M.C.,"Raising Hell",USAR18600005,spotify,184s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6jBCehpNMkwFVF3dz4nLIW
"Walk This Way (feat. Aerosmith)","Run–D.M.C., Aerosmith","Raising Hell",USAR19900334,spotify,310s,"2022-04-12 07:59",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6qUEOWqOzu1rLPUPQ1ECpx
"Tom Sawyer",Rush,"Moving Pictures (2011 Remaster)",USMR18180103,spotify,277s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3QZ7uX97s82HFYSmQUAN1D
"The Spirit Of Radio",Rush,"Permanent Waves",USMR18070028,spotify,296s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4e9hUiLsN4mx61ARosFi7p
Limelight,Rush,"Moving Pictures (2011 Remaster)",USMR18180106,spotify,260s,"2021-11-09 02:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0K6yUnIKNsFtfIpTgGtcHm
"Send Me on My Way","Rusted Root","Music From Party of Five",USRE19600337,spotify,263s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6hs3SDnbO3f6VQuPO4KBEb
"Push It",Salt-N-Pepa,"Hot, Cool & Vicious",USIR20180482,spotify,272s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6sT9MWlJManry3EQwf4V80
"I Can't Drive 55","Sammy Hagar",Voa,USGF18404301,spotify,254s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1MqGKtY9L5qjPi8s7gX645
"There's Only One Way To Rock","Sammy Hagar","Standing Hampton",USGF19970204,spotify,255s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6DZVWULzIED39omfY6ZTFC
"Smooth (feat. Rob Thomas)","Santana, Rob Thomas","Supernatural (Remastered)",USAR19900033,spotify,295s,"2021-11-09 02:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0n2SEXB2qoRQg171q7XqeW
"Rock You Like A Hurricane",Scorpions,"Love At First Sting",USPR38430331,spotify,252s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/58XWGx7KNNkKneHdprcprX
"If I Can't Have You","Shawn Mendes","If I Can't Have You",USUM71907349,spotify,191s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
"There's Nothing Holdin' Me Back","Shawn Mendes","Illuminate (Deluxe)",USUM71702833,spotify,199s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml
"Everyday Is A Winding Road","Sheryl Crow","Sheryl Crow",USAM19604368,spotify,256s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0t6DAi9KEiaWOtgTTXGhD2
"All I Wanna Do","Sheryl Crow","Tuesday Night Music Club",USAM19300013,spotify,272s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3ZpQiJ78LKINrW9SQTgbXd
"Soak Up The Sun","Sheryl Crow","C'Mon C'Mon",USAM10200092,spotify,292s,"2022-05-30 00:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/215JYyyUnrJ98NK3KEwu6d
"Alive And Kicking","Simple Minds","Once Upon A Time (Super Deluxe)",GBAAA8500070,spotify,289s,"2022-08-26 21:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2x5IXUFOcvvBUtEpnCBNlp
"We Are Family - 1995 Remaster","Sister Sledge","We Are Family (1995 Remaster)",USAT20102166,spotify,217s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5IKLwqBQG6KU6MP2zP80Nu
"Hot Fun in the Summertime","Sly & The Family Stone","Greatest Hits",USSM19901654,spotify,157s,"2022-05-30 00:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4t6NQkpUmvpvLDCkl3XuwA
"Let's Go All The Way","Sly Fox","Lost Hits Of The 80's",USCA29400411,spotify,239s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6eLDMmVI7HF7W56cOrJj00
"All Star","Smash Mouth","Astro Lounge",USIR19902220,spotify,200s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3cfOd4CMv2snFaKAnMdnvK
"Walkin' On The Sun","Smash Mouth","Fush Yu Mang (20th Anniversary Edition)",USIR19701434,spotify,208s,"2021-06-01 18:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4TQeNHx85xcP9YRkvJC6K1
"The Power",SNAP!,"World Power",DET189000100,spotify,229s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0nQLxiNGbbUoSGrxksETLm
"Tainted Love","Soft Cell","Non-Stop Erotic Cabaret",GBF088100017,spotify,154s,"2021-08-03 22:50",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/58E1XVmZTODC67YNjneuXM
"We Built This City",Starship,"Knee Deep In The Hoopla",USRC18503424,spotify,296s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6OnfBiiSc9RGKiBKKtZXgQ
"Stuck In The Middle With You","Stealers Wheel","Reservoir Dogs (Original Motion Picture Soundtrack)",GBAAM7200002,spotify,204s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1b7LMtXCXGc2EwOIplI35z
"Na Na Hey Hey Kiss Him Goodbye",Steam,"All-Star Sports Jams",USPR37080068,spotify,247s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1mrSHPNTDdMkXpR4BiSiD7
"Reelin' In The Years","Steely Dan","Can't Buy A Thrill",USMC17347184,spotify,275s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1I7zHEdDx8Ny5RxzYPqsU2
"Born To Be Wild - Single Version",Steppenwolf,Steppenwolf,USMC16846563,spotify,213s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3lN8PP6R2IxbLP05QpYXng
"Magic Carpet Ride",Steppenwolf,"The Second",USMC16819955,spotify,272s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4c4jJJoaiY21t2TyRZgdWS
Connected,"Stereo MC's",Connected,GBAAN9290023,spotify,314s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5t09SnxOR2AelOghumKkXO
"Take The Money And Run","Steve Miller Band","Fly Like An Eagle",USCA28700722,spotify,170s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1ZhrREyOOeFV6TxDOyiPwu
"Jet Airliner","Steve Miller Band","Greatest Hits 1974-78",USUM71410921,spotify,216s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2zI3bUYn2pcF27of6i2oqK
"Fly Like An Eagle","Steve Miller Band","Fly Like An Eagle",USCA28700717,spotify,283s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3e0FzZjTXOUtiJGSClOBrI
Swingtown,"Steve Miller Band","Greatest Hits 1974-78",USCA28700782,spotify,210s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4F01HOLdVKrIfH6LwOi07f
"Jungle Love","Steve Miller Band","Book Of Dreams",USCA28700783,spotify,188s,"2021-09-24 01:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1EuqRlDP9RuzeCRVcjr1PY
"Edge of Seventeen","Stevie Nicks","Crystal Visions...The Very Best of Stevie Nicks",USAT28300037,spotify,330s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2id8E4WvczfKHB4LHI7Np3
"Pride and Joy","Stevie Ray Vaughan","Texas Flood (Legacy Edition)",USSM10008869,spotify,220s,"2022-02-14 19:40",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1a2iF9XymafjRk56q7oCxo
"Uptight (Everything's Alright)","Stevie Wonder",Up-Tight,USMO16500487,spotify,174s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0Hw6SCrtU9pFCjgAONpnGZ
"Higher Ground","Stevie Wonder",Innervisions,USMO17382652,spotify,223s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0dMd4rilfd6gPbXaLpNYhu
"Sir Duke","Stevie Wonder","Songs In The Key Of Life",USMO17600526,spotify,233s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4pNiE4LCVV74vfIBaUHm1b
"Interstate Love Song - 2019 Remaster","Stone Temple Pilots","Purple (2019 Remaster)",USRH11901677,spotify,195s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6qLEOZvf5gI7kWE63JE7p3
"Rock This Town","Stray Cats","Built For Speed",USEM38500090,spotify,207s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2SknHmwY6GiOv6aK7YRahd
"Come Sail Away",Styx,"The Grand Illusion",USUMG0000438,spotify,367s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0PsbWiVtix5FoTZ1s00mEl
Renegade,Styx,"Pieces Of Eight",USAM17800365,spotify,257s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1CQqupcyMg7176PPmIVmSj
"Mr. Roboto",Styx,"Kilroy Was Here",USAM18300364,spotify,329s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7C0rG4oWO7VeZcffyW1sK9
"Fly [feat. Super Cat]","Sugar Ray",Floored,USAT29700348,spotify,292s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/17kyc3Zt4WlmBu99DArFdT
Someday,"Sugar Ray",14:59,USAT20902984,spotify,243s,"2021-11-09 02:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6zeDYmP3ARpURvpK29Q09P
"Take The Long Way Home - 2010 Remastered",Supertramp,"Breakfast In America (Deluxe Edition)",USUM71021486,spotify,309s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0v0XYK0pLgsPiq5u4FKHaw
"Goodbye Stranger - 2010 Remastered",Supertramp,"Breakfast In America (Deluxe Edition)",USUM71021482,spotify,351s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/67oyFnjJnn78fZP9KjeZx0
"Eye of the Tiger",Survivor,"Rocky IV",USVR19600010,spotify,246s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2KH16WveTQWT6KOG9Rg6e2
"Fox On The Run",Sweet,"Desolation Boulevard",USCA28800173,spotify,208s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4uip0lLkMKl1nwchsdXs1r
"Ballroom Blitz",Sweet,"Desolation Boulevard",USCA28800090,spotify,247s,"2022-08-10 17:00",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3Pu3IChaAoa5EjgUBv5F6x
"Bang a Gong (Get It On) - 2003 Remaster","T. Rex","Electric Warrior [Expanded & Remastered]",USRE10300007,spotify,267s,"2021-12-21 23:00",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6FsQrRpBLgsrFeAeiQqytm
A-O-K,"Tai Verdes",A-O-K,USQX92101406,spotify,174s,"2022-07-14 00:34",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1v3Ozpbcx2B926aVW0UuXk
"Once in a Lifetime - 2005 Remaster","Talking Heads","Remain in Light (Deluxe Version)",USWB10502869,spotify,260s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/38Ngied9rBORlAbLYNCl4k
"Burning Down the House","Talking Heads","Burning Down the House / I Get Wild / Wild Gravity",USWB10901938,spotify,242s,"2022-08-26 21:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2VNfJpwdEQBLyXajaa6LWT
"Shake It Off","Taylor Swift",1989,USCJY1431349,spotify,219s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5xTtaWoae3wi06K5WfVUUH
"You Need To Calm Down","Taylor Swift",Lover,USUG11901470,spotify,171s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
Shout,"Tears For Fears","Songs From The Big Chair",GBF088490125,spotify,394s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2gQaQUhDCNGfBVXTvxAmXQ
"Everybody Wants To Rule The World","Tears For Fears","Songs From The Big Chair (Super Deluxe Edition)",GBF088590110,spotify,251s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4RvWPyQ5RL0ao9LPZeSouE
"Pump Up The Jam - Edit","Technotronic, Felly","Best Of",BEUM70800466,spotify,215s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0UAEHlFR79k9CJvknSGUNf
"Peter Gunn","The Art Of Noise, Duane Eddy","80's Pop Heroes",GBAHS0300553,spotify,228s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2jCkhEtrYP9TdlVO3lBI9j
"Love Shack","The B-52's","Cosmic Thing",USRE18900030,spotify,321s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4W4wYHtsrgDiivRASVOINL
Roam,"The B-52's","Cosmic Thing",USRE18900031,spotify,295s,"2021-09-24 01:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5fqcIHU6DhQtFKVO5XSdQs
"Rock Lobster","The B-52's","The B-52's",USWB19901100,spotify,409s,"2022-05-30 00:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2Q5wSOwq6BDSu7sSVMNrtT
"Walk Like an Egyptian","The Bangles","The Essential Bangles",USSM18500592,spotify,205s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1Jwc3ODLQxtbnS8M9TflSP
409,"The Beach Boys","Surfin' Safari (Remastered)",USCA20001612,spotify,121s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1gWj5OlKlZmBvtkYxluZux
"I Get Around (Mono)","The Beach Boys","All Summer Long (Mono & Stereo)",USCA21202039,spotify,134s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3v9xlH6BpmRbqL7hgNJhfT
"Fun, Fun, Fun (Mono)","The Beach Boys","Shut Down, Vol. 2 (Mono & Stereo)",USCA21202015,spotify,139s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5L0L3RyON6g8avnI20uubN
"Little Deuce Coupe - Remastered","The Beach Boys","Surfer Girl (Remastered)",USCA20001595,spotify,101s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/75WMOzv7195ziyx0qEw1yE
"Surfin' U.S.A. - Remastered 2001","The Beach Boys","Surfin' USA (Remastered)",USCA20001654,spotify,149s,"2022-05-30 00:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0wz1LjDb9ZNEYwOmDJ3Q4b
Kokomo,"The Beach Boys","50 Big Ones: Greatest Hits",USNPD0713481,spotify,217s,"2022-05-30 00:15",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2STQAr3BRiAeeveJ07gZh7
"Good Vibrations - Remastered 2001","The Beach Boys","Smiley Smile (Remastered)",USCA20100360,spotify,219s,"2022-06-06 19:07",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5t9KYe0Fhd5cW6UYT4qP8f
"Surfer Girl - Remastered 2001","The Beach Boys","Surfer Girl (Remastered)",USCA20001588,spotify,149s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1AJ5F0FMTC3yFU3ocjy1gE
"Don't Worry Baby - Remastered 2001","The Beach Boys","Shut Down, Vol. 2 (Remastered)",USCA20001605,spotify,170s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1GLmaPfulP0BrfijohQpN5
"Little Honda","The Beach Boys","50 Big Ones: Greatest Hits",USCA21202054,spotify,113s,"2022-09-10 16:43",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3ifchznIPMVq7aaXKg9IjS
"Drive My Car - Remastered 2009","The Beatles","Rubber Soul (Remastered)",GBAYE0601479,spotify,149s,"2021-04-15 03:33",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/06ypiqmILMdVeaiErMFA91
